id,price
194092,2011.45
194093,902.2858333333332
194094,7273.68
194095,6853.32
194096,4709.53
194097,642.1350000000001
194098,5995.49
194099,7083.705
194100,15369.15
194101,886.135
194102,10847.52
194103,4793.08
194104,639.1133333333332
194105,5494.431666666667
194106,10566.27
194107,604.47
194108,7032.84
194109,552.02
194110,1334.27
194111,6311.78
194112,464.82
194113,1101.64
194114,7689.32
194115,9607.79
194116,6821.3
194117,1018.03
194118,12237.11
194119,798.5175
194120,3238.68
194121,6627.61
194122,16030.55
194123,12453.33
194124,7763.9
194125,7444.76
194126,1164.18
194127,2545.59
194128,1184.795
194129,4843.95
194130,6421.85
194131,561.41
194132,2172.67
194133,664.29
194134,598.99
194135,463.0166666666667
194136,1670.2
194137,6093.853333333333
194138,4166.7
194139,5106.11
194140,819.44
194141,5696.87
194142,5879.31
194143,13959.22
194144,4547.18
194145,2237.09
194146,9300.49
194147,15154.19
194148,2453.71
194149,1462.43
194150,12691.72
194151,982.06
194152,3198.44
194153,8708.78
194154,693.32
194155,4492.89
194156,1816.2966666666669
194157,7041.58
194158,3942.98
194159,3209.34
194160,6224.55
194161,1088.29
194162,838.37
194163,806.65
194164,1721.84
194165,6983.5
194166,590.2466666666667
194167,512.98
194168,982.73
194169,2509.57
194170,967.7106666666666
194171,1223.17
194172,678.8
194173,14651.11
194174,859.01
194175,705.08
194176,1460.03
194177,1821.72
194178,12904.24
194179,624.73
194180,710.39
194181,1718.26
194182,8569.19
194183,1740.62
194184,751.55
194185,9407.63
194186,1060.13
194187,2815.56
194188,1959.03
194189,1500.17
194190,2139.95
194191,789.21
194192,5698.66
194193,2059.91
194194,559.2066666666666
194195,927.4625
194196,4180.71
194197,731.69
194198,4702.3
194199,5715.07
194200,4646.79
194201,823.69
194202,2186.83
194203,1034.97
194204,1114.48
194205,3357.74
194206,4666.91
194207,677.48
194208,5013.07
194209,2498.2
194210,4157.39
194211,3602.26
194212,10256.33
194213,3448.35
194214,3339.15
194215,882.05
194216,3368.77
194217,5549.08
194218,4927.87
194219,1003.41
194220,3604.12
194221,4559.95
194222,612.51
194223,7385.58
194224,3431.88
194225,8648.06
194226,1159.63
194227,3391.03
194228,3807.12
194229,800.52
194230,1766.85
194231,7802.5
194232,3321.1
194233,682.37
194234,498.3
194235,3330.57
194236,884.555
194237,570.4
194238,567.11
194239,2665.38
194240,4031.12
194241,6432.12
194242,1280.99
194243,4506.46
194244,439.71
194245,3277.63
194246,7361.8
194247,451.49
194248,8905.41
194249,1227.68
194250,9766.56
194251,12765.13
194252,3736.41
194253,1120.1866666666667
194254,3468.72
194255,624.53
194256,4569.96
194257,4762.97
194258,7705.54
194259,2706.38
194260,8219.74
194261,787.8
194262,647.6916666666666
194263,4318.28
194264,948.1
194265,4044.01
194266,4548.75
194267,5003.13
194268,7509.07
194269,681.58
194270,9190.77
194271,736.3466666666666
194272,412.54
194273,5641.21
194274,13402.62
194275,990.99
194276,358.92
194277,2533.41
194278,9690.94
194279,16495.09
194280,16448.87
194281,6574.04
194282,696.47
194283,856.77
194284,738.02
194285,1979.465
194286,1241.33
194287,5038.27
194288,1543.0
194289,1908.22
194290,10728.7
194291,737.93
194292,9925.24
194293,14039.23
194294,746.76
194295,914.83
194296,2088.23
194297,1372.86
194298,3419.7
194299,748.03
194300,4089.04
194301,8231.44
194302,2349.37
194303,1717.01
194304,1343.89
194305,569.49
194306,619.04
194307,760.29
194308,1078.1366666666668
194309,3753.96
194310,3561.58
194311,580.9766666666667
194312,4752.22
194313,17177.04
194314,802.32
194315,648.12
194316,3629.27
194317,967.82
194318,7771.98
194319,704.84
194320,15774.84
194321,810.35
194322,768.7
194323,7531.21
194324,6083.27
194325,5129.27
194326,2296.53
194327,2252.62
194328,7413.1
194329,1648.88
194330,1070.42
194331,2771.06
194332,4095.56
194333,6948.71
194334,964.27
194335,16826.56
194336,2269.15
194337,2119.876
194338,2115.41
194339,5443.03
194340,437.43
194341,7486.9
194342,3352.23
194343,13734.36
194344,2230.07
194345,2959.73
194346,1529.63
194347,13141.01
194348,3324.22
194349,1107.36
194350,2742.65
194351,8913.78
194352,838.45
194353,10665.07
194354,3082.48
194355,3179.48
194356,2809.85
194357,3552.2
194358,746.45
194359,9139.82
194360,993.66
194361,604.2
194362,664.57
194363,9048.03
194364,16811.48
194365,6452.85
194366,3859.7
194367,10827.65
194368,14894.18
194369,3591.65
194370,1192.26
194371,575.8383333333334
194372,434.08
194373,2383.3
194374,618.37
194375,16983.88
194376,12022.72
194377,781.76
194378,744.4705
194379,361.88
194380,17622.24
194381,956.83
194382,1982.97
194383,4528.2
194384,1059.31
194385,708.17
194386,1734.91
194387,4062.64
194388,2791.14
194389,617.37
194390,2465.11
194391,632.98
194392,11753.72
194393,535.77
194394,953.94
194395,1770.53
194396,2533.13
194397,1486.31
194398,513.17
194399,835.33
194400,3010.38
194401,6850.54
194402,8656.27
194403,3646.06
194404,1586.0
194405,13005.96
194406,6493.98
194407,481.76
194408,10004.57
194409,4302.386666666666
194410,4306.55
194411,578.87
194412,15738.87
194413,1573.14
194414,8290.23
194415,4100.59
194416,9660.37
194417,2092.74
194418,3367.25
194419,1480.6
194420,5292.846666666667
194421,4973.65
194422,3945.458
194423,5764.788666666667
194424,488.38
194425,2784.52
194426,7424.03
194427,4301.05
194428,8791.52
194429,806.89
194430,1446.23
194431,871.46
194432,1026.02
194433,986.22
194434,2155.79
194435,6279.59
194436,2888.47
194437,1848.0
194438,1843.67
194439,12711.35
194440,4101.96
194441,3178.2059999999997
194442,2302.69
194443,3836.89
194444,5177.24
194445,5270.563333333333
194446,5713.41
194447,1809.175
194448,8087.91
194449,5039.99
194450,2090.75
194451,4385.92
194452,15901.81
194453,587.58
194454,533.335
194455,1799.14
194456,1695.2935952380958
194457,735.695
194458,3344.35
194459,4484.04
194460,599.8975
194461,7874.51
194462,5605.08
194463,481.71666666666664
194464,592.99
194465,7016.2
194466,1722.75
194467,5688.63
194468,873.8433333333335
194469,3244.88
194470,17324.3
194471,1303.06
194472,906.15
194473,9614.11
194474,4564.81
194475,540.3515
194476,4584.09
194477,2192.5
194478,15335.56
194479,842.39
194480,4700.54
194481,900.42
194482,1738.82
194483,940.17
194484,1694.21
194485,1882.12
194486,413.12
194487,526.86
194488,601.31
194489,792.67
194490,5995.52
194491,5355.66
194492,6211.505000000001
194493,10001.09
194494,5644.99
194495,713.13
194496,8281.46
194497,1685.46
194498,1056.56
194499,714.15
194500,837.29
194501,516.38
194502,5926.54
194503,706.38
194504,11021.37
194505,13688.58
194506,997.58
194507,14483.73
194508,14689.36
194509,2971.07
194510,3573.06
194511,11292.29
194512,2252.54
194513,16084.62
194514,412.0
194515,536.43
194516,2017.1933333333332
194517,2174.57
194518,1704.96
194519,1409.42
194520,14974.78
194521,1304.27
194522,882.29
194523,575.85
194524,2195.34
194525,7518.73
194526,2589.57
194527,5096.89
194528,503.38
194529,851.22
194530,4194.43
194531,1276.45
194532,3689.516666666667
194533,12243.51
194534,9102.19
194535,4978.29
194536,5487.53
194537,731.7253968253967
194538,5772.04
194539,9693.86
194540,1043.81
194541,899.1683333333334
194542,7206.3
194543,3707.93
194544,787.24
194545,3942.06
194546,1026.47
194547,9586.24
194548,2355.31
194549,478.13
194550,739.21
194551,2796.58
194552,6565.2
194553,1627.15
194554,1250.62
194555,500.19
194556,4777.29
194557,1051.13
194558,4763.1
194559,7025.93
194560,8276.87
194561,880.87
194562,864.44
194563,581.38
194564,3013.43
194565,14115.97
194566,6953.38
194567,4832.1
194568,7317.96
194569,6449.61
194570,11770.45
194571,1321.11
194572,733.74
194573,476.98
194574,4685.46
194575,4478.35
194576,2111.4914285714285
194577,4448.32
194578,528.03
194579,971.19
194580,6273.33
194581,1725.86
194582,1292.29
194583,7544.23
194584,10580.47
194585,14854.84
194586,4254.08
194587,700.928
194588,7296.49
194589,1909.595
194590,3626.23
194591,9726.46
194592,9747.54
194593,814.36
194594,495.67
194595,13930.46
194596,909.26
194597,5606.23
194598,2393.4733333333334
194599,12345.11
194600,600.64
194601,2414.75
194602,1833.21
194603,7994.37
194604,4898.88
194605,8860.18
194606,16949.06
194607,655.9
194608,1149.6
194609,558.91
194610,1320.54
194611,5248.67
194612,3074.26
194613,15943.96
194614,948.68
194615,4357.61
194616,13933.38
194617,970.91
194618,3529.17
194619,8183.37
194620,2767.705
194621,1751.83
194622,2494.96
194623,3424.32
194624,4980.0
194625,1411.2
194626,667.87
194627,10469.56
194628,3954.81
194629,5341.33
194630,4007.43
194631,3379.36
194632,6566.81
194633,624.48
194634,919.28
194635,8068.08
194636,1069.6
194637,386.39
194638,1363.73
194639,820.9
194640,773.87
194641,556.75
194642,5808.53
194643,704.98
194644,15545.35
194645,887.62
194646,2711.77
194647,15968.88
194648,1789.305
194649,2064.25
194650,646.2
194651,10021.6
194652,1531.13
194653,473.39
194654,6090.87
194655,676.38
194656,684.5
194657,583.5816666666666
194658,4893.01
194659,6079.72
194660,15066.99
194661,2964.615
194662,656.33
194663,4151.27
194664,14064.79
194665,533.2
194666,530.96
194667,580.28
194668,1772.25
194669,392.51
194670,2214.29
194671,4203.97
194672,925.61
194673,2145.82
194674,12638.59
194675,8307.39
194676,13484.17
194677,9874.86
194678,5199.08
194679,5319.08
194680,1818.115
194681,1211.61
194682,1361.72
194683,2203.0
194684,810.0
194685,5488.47
194686,4921.5
194687,6245.84
194688,1035.23
194689,6507.62
194690,2199.81
194691,838.5006666666667
194692,5271.715
194693,1045.73
194694,3754.71
194695,6284.3
194696,4931.06
194697,975.79
194698,5772.47
194699,922.6853333333332
194700,7391.95
194701,1997.8570000000002
194702,661.76
194703,2983.81
194704,3607.92
194705,9744.83
194706,2042.435
194707,951.56
194708,1853.74
194709,1118.1
194710,1090.51
194711,12449.0
194712,947.16
194713,2087.06
194714,769.1
194715,766.51
194716,3300.43
194717,618.8
194718,2373.83
194719,799.61
194720,5342.21
194721,2812.86
194722,15352.58
194723,3413.3
194724,9375.828333333333
194725,3509.55
194726,761.61
194727,2386.89
194728,783.525
194729,1712.17
194730,1681.6333333333332
194731,3121.52
194732,905.02
194733,3542.96
194734,2248.78
194735,1721.1
194736,5475.28
194737,889.55
194738,3390.2
194739,716.34
194740,1132.6
194741,815.36
194742,2468.14
194743,739.97
194744,655.85
194745,588.06
194746,7943.0
194747,763.5184761904759
194748,1086.33
194749,5888.16
194750,5669.34
194751,8946.16
194752,562.15
194753,5434.25
194754,511.50333333333333
194755,2447.87
194756,9819.5
194757,3048.44
194758,5506.6
194759,492.7566666666667
194760,4062.95
194761,7573.34
194762,814.845
194763,645.22
194764,5647.52
194765,3878.353333333334
194766,6069.82
194767,7402.73
194768,4860.42
194769,689.71
194770,3652.41
194771,573.78
194772,4245.8
194773,2603.24
194774,5338.4
194775,1662.9784999999997
194776,11732.27
194777,12560.77
194778,667.14
194779,731.6041666666665
194780,2404.56
194781,654.73
194782,5503.5
194783,4347.3
194784,2029.72
194785,1827.43
194786,5418.376666666667
194787,768.9
194788,1148.83
194789,2287.45
194790,2467.1
194791,588.65
194792,17131.0
194793,929.55
194794,4656.19
194795,16415.19
194796,6797.98
194797,6538.34
194798,2266.54
194799,654.21
194800,4132.16
194801,7111.98
194802,8053.453333333334
194803,5172.81
194804,625.95
194805,12185.39
194806,3216.36
194807,1618.26
194808,3703.68
194809,4013.67
194810,1661.61
194811,4417.45
194812,1452.32
194813,581.96
194814,9870.51
194815,4676.27
194816,16447.06
194817,4946.71
194818,2469.84
194819,622.71
194820,11157.92
194821,13582.45
194822,7212.45
194823,5313.37
194824,5387.96
194825,865.33
194826,3173.77
194827,4274.6
194828,611.73
194829,8900.67
194830,1811.95
194831,673.89
194832,1849.72
194833,11510.25
194834,643.77
194835,5040.27
194836,4581.09
194837,1945.11
194838,15879.48
194839,1217.17
194840,16163.19
194841,2425.65
194842,631.59
194843,774.14
194844,433.31
194845,5862.04
194846,3035.84
194847,6647.5
194848,15989.41
194849,16244.39
194850,4209.671333333333
194851,3632.33
194852,556.14
194853,10247.06
194854,588.03
194855,2480.95
194856,4599.51
194857,584.37
194858,2934.94
194859,14018.25
194860,1019.6666666666665
194861,726.16
194862,2723.2366666666667
194863,6444.0
194864,563.02
194865,2246.59
194866,532.7
194867,1903.62
194868,11030.6
194869,953.66
194870,4697.0
194871,5735.05
194872,1192.86
194873,6660.43
194874,13586.06
194875,772.49
194876,12574.44
194877,884.96
194878,612.69
194879,3702.68
194880,1547.26
194881,590.22
194882,2739.47
194883,2392.49
194884,928.5516666666667
194885,14335.31
194886,2552.58
194887,1060.9
194888,2620.16
194889,2284.83
194890,15675.22
194891,940.4133333333333
194892,711.7086666666667
194893,623.4
194894,1104.04
194895,1973.0805000000003
194896,1676.36
194897,1227.46
194898,5546.44
194899,3274.12
194900,3927.54
194901,1428.37
194902,722.66
194903,1237.73
194904,1217.58
194905,674.62
194906,401.05
194907,2884.0533333333337
194908,1025.18
194909,11077.6
194910,13001.01
194911,3681.7
194912,2152.78
194913,4979.38
194914,1271.5
194915,1136.2766666666666
194916,4055.19
194917,7448.44
194918,1257.27
194919,6560.79
194920,720.96
194921,707.5126666666666
194922,2141.61
194923,945.7
194924,7837.39
194925,2503.55
194926,5519.81
194927,3055.38
194928,1194.38
194929,1084.72
194930,1774.09
194931,2652.09
194932,2138.65
194933,10399.44
194934,2581.17
194935,8458.89
194936,1608.98
194937,9251.91
194938,14538.49
194939,15402.78
194940,2970.17
194941,774.7475
194942,6129.65
194943,1268.53
194944,8983.24
194945,1617.4125
194946,1911.24
194947,5103.27
194948,559.15
194949,546.0766666666666
194950,7341.52
194951,1175.97
194952,1682.88
194953,4908.95
194954,513.27
194955,678.98
194956,2661.69
194957,3009.91
194958,1728.736666666667
194959,7771.29
194960,9559.61
194961,3760.15
194962,9516.45
194963,12644.45
194964,1120.42
194965,4193.66
194966,1633.99
194967,4259.49
194968,1400.675
194969,1058.1633333333334
194970,5384.07
194971,499.22
194972,2329.32
194973,10303.57
194974,6033.37
194975,1555.89
194976,17508.86
194977,5784.27
194978,10809.065
194979,4825.79
194980,571.67
194981,666.5
194982,549.56
194983,4511.49
194984,5756.69
194985,3162.28
194986,647.05
194987,2755.49
194988,4418.206666666666
194989,860.8966666666668
194990,13629.69
194991,864.115
194992,6624.17
194993,4807.52
194994,841.21
194995,9404.71
194996,1755.6
194997,3963.99
194998,2386.04
194999,1035.78
195000,630.7633333333333
195001,14482.56
195002,9135.79
195003,593.51
195004,806.69
195005,949.14
195006,1654.51
195007,555.79
195008,8234.305
195009,4975.32
195010,434.83
195011,2848.39
195012,583.24
195013,14176.26
195014,750.76
195015,3634.17
195016,2619.73
195017,4957.24
195018,6313.32
195019,2465.28
195020,3105.62
195021,1054.96
195022,569.67
195023,6766.06
195024,2648.1209999999996
195025,5536.44
195026,1025.5033333333333
195027,15559.73
195028,8437.15
195029,1252.06
195030,4462.31
195031,569.15
195032,1026.93
195033,706.46
195034,2945.95
195035,934.8226666666668
195036,13120.39
195037,456.28
195038,16547.62
195039,793.72
195040,6772.951333333333
195041,798.71
195042,994.57
195043,731.74
195044,976.66
195045,8357.53
195046,566.27
195047,1973.9633333333331
195048,844.06
195049,518.57
195050,679.66
195051,652.56
195052,682.58
195053,1797.993333333333
195054,9546.29
195055,972.13
195056,5830.64
195057,1124.63
195058,3547.3
195059,6779.71
195060,3404.43
195061,804.41
195062,975.98
195063,839.15
195064,6762.78
195065,1334.06
195066,6083.52
195067,3934.52
195068,1242.93
195069,16917.43
195070,3738.99
195071,611.81
195072,6879.91
195073,5878.65
195074,1985.53
195075,15653.78
195076,476.44
195077,3362.27
195078,1056.01
195079,4900.12
195080,949.03
195081,2410.74
195082,10042.39
195083,981.72
195084,600.55
195085,2727.36
195086,695.62
195087,1865.29
195088,5205.39
195089,728.3686666666667
195090,854.68
195091,2031.3
195092,8523.146
195093,1816.21
195094,477.01
195095,2878.22
195096,1987.3
195097,998.43
195098,951.62
195099,600.9
195100,15357.83
195101,1083.37
195102,1194.53
195103,399.2
195104,3057.1
195105,635.97
195106,720.31
195107,1231.29
195108,830.4
195109,6974.08
195110,3396.85
195111,6022.22
195112,7136.64
195113,1214.63
195114,1739.7
195115,893.4
195116,12633.67
195117,2122.06
195118,3211.455
195119,7534.62
195120,8406.14
195121,1066.7383333333332
195122,11057.42
195123,874.23
195124,2291.62
195125,516.23
195126,820.25
195127,2348.46
195128,797.7465
195129,1089.48
195130,10817.41
195131,2626.24
195132,846.52
195133,4027.623333333333
195134,6045.01
195135,846.77
195136,2502.33
195137,1856.87
195138,555.08
195139,1356.88
195140,2639.225833333334
195141,2864.09
195142,2166.42
195143,1664.84
195144,637.49
195145,6165.47
195146,1221.48
195147,813.71
195148,553.72
195149,824.79
195150,695.75
195151,889.71
195152,965.65
195153,950.4641666666668
195154,2649.24
195155,890.48
195156,2704.03
195157,1045.57
195158,2284.01
195159,1315.16
195160,7490.72
195161,16120.57
195162,3769.22
195163,493.29
195164,3695.07
195165,1839.4
195166,6202.37
195167,495.8
195168,4518.83
195169,878.548
195170,4437.7
195171,1011.11
195172,8144.44
195173,14312.03
195174,1791.97
195175,3869.11
195176,6842.87
195177,762.21
195178,4694.01
195179,1907.43
195180,2814.22
195181,1786.02
195182,1943.55
195183,1175.04
195184,2597.43
195185,7258.54
195186,8970.86
195187,2063.84
195188,6061.41
195189,4071.32
195190,791.26
195191,575.31
195192,5790.44
195193,2307.61
195194,2117.34
195195,3735.05
195196,1811.1825
195197,14210.03
195198,945.58
195199,4475.03
195200,615.86
195201,1712.67
195202,3883.78
195203,5547.97
195204,12824.89
195205,10204.74
195206,4058.33
195207,660.82
195208,978.56
195209,756.294
195210,15513.0
195211,1060.12
195212,2462.16
195213,11172.75
195214,472.79
195215,2934.83
195216,612.095
195217,4342.18
195218,978.7
195219,1817.2716666666668
195220,4746.69
195221,5412.83
195222,523.06
195223,680.45
195224,579.93
195225,449.85
195226,12280.49
195227,2453.3
195228,3948.32
195229,800.56
195230,11515.88
195231,3022.14
195232,497.97
195233,366.44
195234,8494.27
195235,5646.01
195236,1185.17
195237,16652.56
195238,8470.04
195239,1958.06
195240,6126.02
195241,2113.97
195242,1066.72
195243,860.6289999999999
195244,3827.74
195245,1802.81
195246,13080.43
195247,1368.34
195248,1880.09
195249,2348.79
195250,2692.46
195251,641.84
195252,6802.49
195253,1596.303333333333
195254,560.46
195255,9330.62
195256,4661.7
195257,14061.51
195258,762.66
195259,11350.04
195260,14465.37
195261,3333.47
195262,1071.08
195263,15901.05
195264,569.3580000000001
195265,16579.06
195266,6916.23
195267,12710.42
195268,682.06
195269,6406.61
195270,7179.96
195271,1930.1
195272,3559.02
195273,11509.08
195274,4306.08
195275,697.12
195276,16904.27
195277,836.025
195278,1691.1
195279,777.89
195280,9993.51
195281,2506.035
195282,7355.76
195283,674.28
195284,10671.33
195285,13401.53
195286,5438.4
195287,940.13
195288,523.0
195289,7573.81
195290,2156.22
195291,5103.94
195292,810.72
195293,615.28
195294,572.52
195295,6332.0
195296,649.03
195297,1392.31
195298,480.99
195299,3079.89
195300,3124.88
195301,555.5
195302,933.79
195303,3201.06
195304,1599.92
195305,6508.246666666666
195306,4171.86
195307,852.625
195308,450.51
195309,591.5
195310,9469.39
195311,1369.44
195312,4908.89
195313,7288.77
195314,1635.77
195315,14163.66
195316,14826.52
195317,931.26
195318,3234.125
195319,2459.76
195320,667.46
195321,2713.95
195322,5018.84
195323,3979.96
195324,2684.52
195325,9309.68
195326,403.68333333333334
195327,4272.1575
195328,852.0716666666666
195329,4162.98
195330,3283.88
195331,1223.25
